Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance_(%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access,Parent_Education,Family_Income,Stress_Level_(1-10)
S3623,Sophia,Johnson,student2623@univ.edu,Female,24,Mathematics,91.62,49.3,66.55,66.88,98.06,76.2,69.08,68.2555,C,9.9,Yes,Yes,Bachelor's,High,9
S3624,Omar,Smith,student2624@univ.edu,Male,23,Engineering,63.54,72.15,72.38,90.81,55.07,45.3,70.09,72.1585,C,19.2,No,Yes,None,Low,5
S3625,Omar,Miller,student2625@univ.edu,Female,24,Data Science,71.37,58.46,67.77,52.84,58.65,2.1,81.23,64.3195,D,17.4,Yes,Yes,None,Medium,10
S3626,Omar,Jones,student2626@univ.edu,Male,25,Business,61.92,69.36,70.17,66.61,86.21,65.1,69.91,71.841,C,6.2,No,Yes,High School,High,5
S3627,Ahmed,Williams,student2627@univ.edu,Male,25,CS,50.21,53.48,52.21,54.72,75.06,24.3,52.07,56.247,D,29.8,No,No,Bachelor's,Medium,9
S3628,Ali,Taylor,student2628@univ.edu,Female,23,Data Science,59.4,43.23,94.22,54.27,88.26,11.5,86.49,75.976,B,28.4,No,No,Bachelor's,Low,2
S3629,Sara,Johnson,student2629@univ.edu,Male,24,Data Science,50.2,86.75,85.27,82.92,93.18,22.5,82.05,85.917,A,13.3,No,Yes,High School,Medium,7
S3630,Lucas,Wilson,student2630@univ.edu,Female,18,Engineering,85.99,78.47,80.86,69.27,62.55,47.6,71.19,74.4465,C,23.4,No,No,Master's,High,7
S3631,Fatima,Jones,student2631@univ.edu,Male,20,Data Science,71.28,60.44,97.0,93.57,84.14,5.0,65.14,82.4655,B,15.9,No,Yes,PhD,Low,6
S3632,Ahmed,Wilson,student2632@univ.edu,Female,23,CS,65.63,42.85,57.06,75.82,80.38,88.3,66.04,61.877,D,28.1,No,Yes,PhD,High,4
S3633,David,Brown,student2633@univ.edu,Male,18,Physics,88.09,91.93,44.87,64.77,93.08,56.0,87.05,70.8255,C,25.8,Yes,Yes,Master's,Low,7
S3634,Hassan,Ahmed,student2634@univ.edu,Male,19,Physics,91.62,50.19,89.57,86.04,71.51,29.3,86.46,77.989,B,7.7,No,Yes,High School,Low,3
S3635,Hassan,Smith,student2635@univ.edu,Male,24,Data Science,98.76,95.84,99.91,81.2,52.59,68.7,90.95,87.8475,A,30.3,Yes,Yes,Master's,Medium,9
S3636,Lucas,Jones,student2636@univ.edu,Female,22,CS,82.1,68.72,74.71,89.98,78.71,80.4,88.11,78.4125,B,10.4,No,Yes,PhD,High,1
S3637,Maria,Anderson,student2637@univ.edu,Female,23,CS,73.08,60.42,43.53,82.18,97.94,61.4,87.9,67.5225,C,10.2,Yes,Yes,Master's,High,6
S3638,Hassan,Williams,student2638@univ.edu,Female,21,Mathematics,65.26,84.51,86.83,58.35,50.73,20.2,62.59,73.043,C,27.0,Yes,Yes,Bachelor's,Low,1
S3639,Sophia,Miller,student2639@univ.edu,Female,18,Engineering,61.12,92.61,44.42,83.52,62.01,11.0,55.08,64.1605,D,10.5,No,Yes,None,High,6
S3640,Ahmed,Khan,student2640@univ.edu,Female,18,Business,60.65,62.24,72.4,69.58,65.8,86.0,88.09,71.3085,C,8.7,Yes,Yes,Bachelor's,Low,5
S3641,Liam,Anderson,student2641@univ.edu,Male,23,Mathematics,70.46,64.44,56.65,73.16,88.29,23.5,54.93,65.1725,C,15.1,No,No,PhD,Medium,5
S3642,Lucas,Brown,student2642@univ.edu,Male,25,Business,99.59,65.99,94.9,96.08,66.16,2.0,99.11,85.6155,A,30.2,No,Yes,None,Low,10
S3643,David,Smith,student2643@univ.edu,Male,18,CS,50.04,95.34,67.08,68.0,61.95,64.3,93.75,76.101,B,10.3,Yes,No,None,High,6
S3644,Maria,Taylor,student2644@univ.edu,Male,19,Physics,59.86,81.55,93.91,80.6,82.43,15.3,76.67,85.1335,A,15.2,Yes,Yes,Master's,Low,8
S3645,Sara,Johnson,student2645@univ.edu,Male,18,Mathematics,59.42,54.86,57.94,68.17,52.32,99.1,67.61,59.466,D,13.6,Yes,Yes,Bachelor's,High,9
S3646,Ali,Wilson,student2646@univ.edu,Female,22,Data Science,85.86,51.1,63.24,54.74,58.53,87.0,76.34,60.7955,D,15.7,No,Yes,Master's,Medium,3
S3647,Liam,Brown,student2647@univ.edu,Male,22,Data Science,67.62,53.82,96.83,72.68,70.4,60.8,86.72,79.1245,B,26.4,Yes,Yes,PhD,Medium,5
S3648,Zainab,Miller,student2648@univ.edu,Female,25,Business,72.86,55.81,52.08,79.85,67.78,83.4,87.82,64.7075,D,17.2,No,Yes,None,Low,6
S3649,Lucas,Johnson,student2649@univ.edu,Male,24,CS,57.43,53.81,74.71,70.38,67.36,47.1,53.68,65.6235,C,27.8,Yes,No,Master's,Medium,1
S3650,Sophia,Taylor,student2650@univ.edu,Female,24,Physics,70.25,79.51,63.31,69.53,55.43,78.8,90.24,70.3405,C,24.2,No,No,None,Medium,1
S3651,Ali,Miller,student2651@univ.edu,Female,25,Business,55.16,46.96,86.45,91.02,68.04,64.7,82.07,75.819,B,15.8,No,Yes,Bachelor's,Low,1
S3652,Liam,Williams,student2652@univ.edu,Female,21,Physics,76.65,63.24,47.76,51.48,89.9,2.9,52.03,58.3755,D,18.0,No,No,PhD,High,2
S3653,Maria,Wilson,student2653@univ.edu,Male,19,Engineering,54.9,77.5,66.23,64.78,70.69,94.9,65.66,68.85,C,26.1,Yes,Yes,Bachelor's,Low,4
S3654,Liam,Khan,student2654@univ.edu,Male,22,Physics,89.53,57.45,81.94,90.59,79.31,86.1,75.53,76.9835,B,21.0,No,No,Master's,Low,6
S3655,Ali,Anderson,student2655@univ.edu,Male,25,Data Science,78.33,43.92,64.42,96.03,58.18,95.3,59.42,63.3755,D,31.1,Yes,Yes,Master's,High,3
S3656,John,Jones,student2656@univ.edu,Male,23,Mathematics,86.2,44.91,43.51,70.61,53.49,73.1,57.76,51.4895,F,33.0,Yes,No,High School,Medium,9
S3657,Fatima,Brown,student2657@univ.edu,Female,20,Mathematics,70.93,47.56,82.31,94.44,94.0,41.2,50.71,74.193,C,26.5,No,No,Bachelor's,Low,3
S3658,Emma,Ahmed,student2658@univ.edu,Female,20,Mathematics,69.07,90.15,70.19,59.95,66.57,20.7,95.58,75.9115,B,34.7,No,No,PhD,Low,4
S3659,Sara,Jones,student2659@univ.edu,Female,20,Physics,54.91,79.47,40.68,61.07,67.52,18.0,52.81,57.342,D,22.9,Yes,No,None,High,4
S3660,Hassan,Khan,student2660@univ.edu,Female,24,Data Science,76.19,43.87,76.76,92.31,93.88,14.5,68.3,73.8135,C,6.2,No,Yes,High School,Low,5
S3661,Maria,Johnson,student2661@univ.edu,Male,23,Physics,75.73,63.46,95.19,95.16,85.39,22.1,60.29,82.1345,B,20.1,Yes,Yes,PhD,High,5
S3662,Ali,Jones,student2662@univ.edu,Female,18,CS,73.41,56.72,46.66,61.14,87.81,55.1,87.05,63.075,D,11.9,No,Yes,Bachelor's,Low,2
S3663,Fatima,Anderson,student2663@univ.edu,Male,23,Data Science,87.03,74.68,75.44,52.97,84.1,68.4,85.36,74.7045,C,15.0,No,Yes,None,Low,6
S3664,Fatima,Davis,student2664@univ.edu,Female,18,Data Science,91.63,71.37,83.72,54.52,55.29,31.4,90.31,73.594,C,19.7,No,Yes,PhD,High,9
S3665,Zainab,Johnson,student2665@univ.edu,Female,20,Physics,87.54,68.87,44.25,63.07,97.9,54.9,80.84,65.533,C,13.9,No,No,High School,High,5
S3666,Liam,Wilson,student2666@univ.edu,Female,21,Physics,57.19,58.87,41.36,88.07,95.46,34.1,79.58,65.7165,C,14.3,No,Yes,None,Low,1
S3667,Emma,Miller,student2667@univ.edu,Male,21,Mathematics,81.1,48.27,67.85,75.5,61.81,69.7,70.36,64.552,D,17.1,No,Yes,Bachelor's,High,9
S3668,Fatima,Khan,student2668@univ.edu,Male,25,Data Science,54.02,84.54,87.47,72.78,90.2,98.8,81.82,84.2425,B,13.6,No,No,None,Low,7
S3669,Emma,Wilson,student2669@univ.edu,Female,18,Mathematics,84.73,92.79,49.64,79.21,70.47,68.9,55.76,66.748,C,10.1,Yes,Yes,Bachelor's,High,7
S3670,Liam,Jones,student2670@univ.edu,Female,20,CS,69.09,96.65,90.2,94.51,84.19,5.9,84.23,90.3395,A,28.0,No,Yes,Master's,Medium,6
S3671,Ali,Smith,student2671@univ.edu,Female,23,Engineering,56.62,43.52,79.39,54.52,58.28,47.7,55.19,61.689,D,16.9,No,Yes,Master's,Medium,1
S3672,Sophia,Johnson,student2672@univ.edu,Male,21,Mathematics,93.1,84.39,59.93,84.74,76.93,77.0,93.09,76.0675,B,30.0,Yes,No,Bachelor's,Medium,7
S3673,John,Khan,student2673@univ.edu,Male,18,Physics,80.7,83.59,70.95,96.34,56.33,54.2,75.28,75.743,B,31.5,Yes,Yes,PhD,Medium,4
S3674,Fatima,Miller,student2674@univ.edu,Male,25,Business,67.74,96.83,97.93,60.67,76.81,95.1,76.52,85.7415,A,27.5,No,No,High School,Low,5
S3675,Ahmed,Taylor,student2675@univ.edu,Female,23,Engineering,51.54,55.17,52.99,91.89,62.18,5.5,79.24,64.577,D,16.9,Yes,No,Master's,Low,7
S3676,John,Williams,student2676@univ.edu,Male,20,CS,76.87,84.53,69.97,84.9,72.62,29.1,88.8,78.3435,B,26.6,Yes,No,PhD,Medium,3
S3677,Liam,Wilson,student2677@univ.edu,Female,19,Physics,96.16,43.28,77.47,50.72,83.4,22.1,73.92,66.9765,C,9.7,Yes,No,None,Medium,2
S3678,Zainab,Wilson,student2678@univ.edu,Male,20,Engineering,79.82,77.87,48.28,61.58,93.85,76.8,71.38,66.4935,C,24.8,Yes,Yes,Master's,Medium,1
S3679,Sara,Johnson,student2679@univ.edu,Female,24,Physics,98.58,61.05,42.61,80.29,58.26,52.4,64.42,57.569,D,17.2,No,Yes,PhD,High,8
S3680,Ahmed,Smith,student2680@univ.edu,Female,20,Mathematics,56.82,86.13,40.81,75.12,94.66,13.8,56.4,65.4365,C,24.7,No,Yes,High School,Low,8
S3681,Maria,Jones,student2681@univ.edu,Male,25,Physics,78.42,91.8,59.48,76.4,69.5,28.6,59.52,69.991,C,27.6,No,Yes,None,Medium,7
S3682,Hassan,Khan,student2682@univ.edu,Female,23,CS,89.91,61.89,44.44,61.6,92.19,52.3,50.03,58.505,D,21.9,No,No,Master's,Medium,10
S3683,Zainab,Jones,student2683@univ.edu,Female,25,Business,76.28,71.54,88.23,83.75,75.63,99.6,93.47,83.116,B,24.3,Yes,Yes,Master's,Low,9
S3684,John,Johnson,student2684@univ.edu,Female,23,Mathematics,54.55,47.04,99.84,63.32,93.11,36.4,88.25,81.054,B,11.4,Yes,Yes,High School,Medium,10
S3685,Liam,Wilson,student2685@univ.edu,Male,22,Mathematics,79.14,65.01,43.68,69.47,83.14,15.7,60.93,60.321,D,22.8,Yes,No,Bachelor's,Medium,1
S3686,John,Miller,student2686@univ.edu,Female,22,CS,80.59,61.65,65.96,68.45,75.44,49.7,50.12,64.5175,D,18.8,Yes,No,Master's,Low,3
S3687,Hassan,Khan,student2687@univ.edu,Male,23,CS,86.44,50.99,41.54,83.6,65.63,31.0,74.61,58.313,D,17.8,No,Yes,Bachelor's,Low,5
S3688,Fatima,Williams,student2688@univ.edu,Male,23,Engineering,88.06,93.67,48.04,54.51,98.45,56.6,70.63,69.0865,C,17.3,No,Yes,High School,High,2
S3689,Zainab,Khan,student2689@univ.edu,Female,19,Business,88.54,48.89,59.38,60.28,90.04,46.7,88.8,66.429,C,14.3,No,No,High School,Low,7
S3690,Ali,Johnson,student2690@univ.edu,Male,19,Physics,83.17,78.14,63.62,60.02,69.06,68.9,70.14,67.778,C,14.2,Yes,No,PhD,Medium,6
S3691,Ahmed,Miller,student2691@univ.edu,Female,20,Engineering,60.79,93.41,96.39,55.42,58.34,91.4,93.21,83.464,B,26.0,No,No,Master's,Low,10
S3692,David,Ahmed,student2692@univ.edu,Male,25,Physics,70.21,94.72,63.75,60.38,88.98,20.1,54.79,71.879,C,21.7,Yes,No,None,Low,2
S3693,Lucas,Miller,student2693@univ.edu,Female,24,Physics,88.81,87.59,69.78,80.35,99.5,82.1,68.29,79.162,B,5.9,No,No,None,Medium,8
S3694,John,Taylor,student2694@univ.edu,Male,25,Physics,97.67,50.57,54.74,86.61,63.95,94.9,96.7,66.362,C,6.5,Yes,Yes,High School,Low,3
S3695,Hassan,Khan,student2695@univ.edu,Female,21,Engineering,53.95,89.05,40.01,83.02,95.79,37.4,50.59,66.2235,C,22.1,Yes,No,None,High,4
S3696,Maria,Khan,student2696@univ.edu,Female,25,Mathematics,76.78,56.59,93.96,73.76,56.27,11.4,69.54,74.1395,C,30.4,Yes,Yes,None,Low,5
S3697,Maria,Anderson,student2697@univ.edu,Female,24,CS,65.63,95.34,44.9,52.62,97.61,82.2,62.99,66.766,C,6.3,No,Yes,None,Low,6
S3698,Omar,Davis,student2698@univ.edu,Female,19,Mathematics,61.27,82.55,97.85,97.95,87.27,70.1,76.59,90.029,A,20.2,No,Yes,PhD,Medium,9
S3699,Zainab,Williams,student2699@univ.edu,Male,20,Business,75.29,87.12,47.85,58.4,67.33,21.3,63.94,62.622,D,30.5,Yes,No,PhD,High,9
S3700,John,Brown,student2700@univ.edu,Male,24,Engineering,80.3,45.1,76.29,83.42,65.23,44.5,93.5,72.044,C,5.1,Yes,Yes,High School,High,9
S3701,Lucas,Smith,student2701@univ.edu,Female,25,Business,50.49,74.97,99.96,95.64,82.17,57.8,96.86,91.1805,A,13.3,Yes,Yes,None,Low,8
S3702,Sophia,Davis,student2702@univ.edu,Male,18,CS,89.01,89.27,48.31,84.89,79.68,17.0,92.46,73.317,C,32.6,Yes,No,High School,High,5
S3703,Hassan,Taylor,student2703@univ.edu,Female,22,CS,90.99,91.7,65.44,60.9,95.95,71.5,69.93,75.261,B,7.4,Yes,Yes,High School,Medium,5
S3704,Fatima,Khan,student2704@univ.edu,Female,24,Data Science,98.28,41.72,86.83,65.79,88.31,69.0,99.5,76.7745,B,23.2,Yes,Yes,High School,Low,4
S3705,Emma,Williams,student2705@univ.edu,Male,21,Business,59.03,96.35,41.93,51.51,77.02,88.7,86.75,66.2375,C,20.2,No,Yes,PhD,High,7
S3706,Ali,Jones,student2706@univ.edu,Male,20,Mathematics,79.73,42.6,81.39,80.64,96.38,56.7,67.78,73.7265,C,9.6,No,Yes,PhD,Medium,4
S3707,Lucas,Davis,student2707@univ.edu,Female,24,Business,71.33,76.87,44.82,80.65,79.64,57.4,54.68,63.3065,D,6.3,Yes,No,Master's,Medium,5
S3708,Emma,Jones,student2708@univ.edu,Male,23,Engineering,66.74,81.6,54.19,86.28,92.48,61.9,83.35,74.603,C,20.1,No,No,None,Medium,9
S3709,Zainab,Smith,student2709@univ.edu,Female,25,CS,78.28,46.44,49.6,50.55,92.05,27.4,86.43,61.0025,D,27.1,No,Yes,Bachelor's,Low,7
S3710,Emma,Jones,student2710@univ.edu,Male,18,CS,89.12,42.88,94.44,90.89,95.96,75.9,56.12,78.0755,B,10.3,No,No,PhD,Medium,9
S3711,David,Smith,student2711@univ.edu,Male,22,Business,51.15,87.09,50.83,86.94,53.38,66.2,77.49,67.88,C,25.7,No,Yes,Bachelor's,Medium,8
S3712,Omar,Williams,student2712@univ.edu,Male,18,Business,98.47,63.08,42.43,57.04,79.19,83.9,99.35,62.8035,D,21.4,No,Yes,None,Low,3
S3713,Lucas,Ahmed,student2713@univ.edu,Male,20,Physics,90.49,46.43,75.26,67.38,73.42,76.9,66.31,66.6935,C,15.7,No,No,None,Low,3
S3714,Zainab,Wilson,student2714@univ.edu,Male,25,Business,87.56,85.76,60.77,81.93,74.53,63.9,65.09,71.654,C,24.9,No,No,PhD,Medium,2
S3715,Lucas,Smith,student2715@univ.edu,Female,19,Physics,88.02,90.95,64.34,74.79,73.0,16.1,95.17,77.153,B,10.8,Yes,Yes,Bachelor's,Low,3
S3716,David,Miller,student2716@univ.edu,Male,22,Engineering,69.45,75.24,47.14,55.75,91.87,91.9,55.87,62.0705,D,18.7,No,Yes,High School,High,10
S3717,John,Brown,student2717@univ.edu,Male,25,Engineering,87.58,49.67,84.89,54.37,65.92,36.7,96.68,72.191,C,21.5,Yes,Yes,High School,Low,3
S3718,John,Brown,student2718@univ.edu,Female,18,Mathematics,69.34,40.91,76.09,89.07,73.14,96.4,88.97,72.4905,C,18.8,No,Yes,PhD,Medium,3
S3719,John,Johnson,student2719@univ.edu,Female,19,Business,94.94,82.05,61.85,57.8,60.03,40.2,69.54,66.163,C,16.9,No,Yes,Bachelor's,Low,6
S3720,Sara,Brown,student2720@univ.edu,Female,21,Mathematics,58.86,73.01,50.29,58.6,62.59,14.6,54.18,58.509,D,27.2,Yes,No,PhD,Low,9
S3721,Emma,Johnson,student2721@univ.edu,Male,20,Data Science,64.62,79.05,75.61,91.55,83.02,88.5,50.96,76.103,B,24.7,Yes,Yes,High School,Medium,7
S3722,Sara,Khan,student2722@univ.edu,Male,20,Engineering,77.57,88.79,86.72,80.61,55.85,79.5,68.79,78.8975,B,24.2,No,No,None,Medium,7
S3723,Omar,Brown,student2723@univ.edu,Female,22,CS,65.96,66.05,58.74,80.24,59.39,78.6,85.27,67.504,C,31.8,No,No,PhD,Low,7
S3724,Ali,Smith,student2724@univ.edu,Female,18,Physics,71.21,47.47,41.55,73.97,76.4,8.9,74.38,57.749,D,34.8,Yes,Yes,High School,High,1
S3725,David,Miller,student2725@univ.edu,Female,21,Data Science,74.62,96.4,52.86,78.45,52.19,87.9,86.93,70.4165,C,22.0,No,No,None,High,4
S3726,Zainab,Wilson,student2726@univ.edu,Female,23,CS,92.82,72.72,80.94,80.09,56.35,59.6,83.53,75.8685,B,15.4,No,No,PhD,Medium,9
S3727,Lucas,Jones,student2727@univ.edu,Male,22,Data Science,76.16,76.92,99.35,98.39,93.17,47.0,78.65,90.688,A,28.4,No,Yes,PhD,High,4
S3728,Fatima,Taylor,student2728@univ.edu,Male,25,Mathematics,68.12,96.0,40.8,61.15,92.31,91.3,98.37,71.2545,C,9.3,Yes,No,High School,Low,7
S3729,Zainab,Brown,student2729@univ.edu,Male,23,Mathematics,62.39,95.9,58.37,60.73,67.39,66.6,86.42,71.7905,C,20.4,No,No,High School,Medium,2
S3730,Emma,Wilson,student2730@univ.edu,Male,22,Physics,70.43,74.33,43.72,52.86,67.4,13.3,95.73,62.5665,D,20.7,No,Yes,None,Low,6
S3731,Sara,Wilson,student2731@univ.edu,Male,18,Engineering,75.79,57.86,58.98,82.91,96.83,52.0,62.11,68.4925,C,34.5,Yes,Yes,Master's,High,5
S3732,Sara,Smith,student2732@univ.edu,Female,21,Physics,87.31,99.83,64.35,77.45,51.29,63.7,85.68,74.6515,C,34.7,No,No,None,High,10
S3733,Liam,Williams,student2733@univ.edu,Male,18,CS,56.05,80.85,95.25,55.56,79.01,89.9,79.89,81.6765,B,29.0,No,Yes,PhD,High,2
S3734,Sara,Williams,student2734@univ.edu,Female,20,Data Science,61.08,64.51,44.83,68.23,79.87,28.0,96.21,65.239,C,19.2,No,No,PhD,Medium,3
S3735,Ali,Brown,student2735@univ.edu,Female,23,Physics,68.98,73.59,86.63,58.93,89.39,79.4,75.52,78.6145,B,21.4,No,No,PhD,High,3
S3736,Sophia,Ahmed,student2736@univ.edu,Female,19,Business,68.02,64.95,63.73,66.57,97.59,80.0,63.98,69.5165,C,14.6,No,No,High School,Medium,3
S3737,Lucas,Taylor,student2737@univ.edu,Male,24,Business,69.59,93.3,88.68,97.56,67.79,12.8,69.24,84.8865,B,29.9,Yes,Yes,PhD,Medium,5
S3738,Sophia,Brown,student2738@univ.edu,Female,25,Engineering,89.68,68.95,70.8,84.17,71.89,1.7,60.94,71.12,C,27.4,Yes,Yes,PhD,Medium,10
S3739,Lucas,Brown,student2739@univ.edu,Male,20,Physics,66.21,89.41,42.36,50.38,83.56,58.1,61.0,61.949,D,28.1,Yes,Yes,None,Medium,9
S3740,David,Johnson,student2740@univ.edu,Female,20,CS,75.09,90.41,96.77,62.63,98.36,78.9,73.52,87.128,A,9.2,Yes,Yes,High School,Medium,7
S3741,Lucas,Miller,student2741@univ.edu,Male,23,Business,81.2,89.46,44.96,50.52,94.54,55.4,94.63,69.5815,C,17.0,No,No,None,Medium,6
S3742,Sophia,Miller,student2742@univ.edu,Female,25,Engineering,61.61,83.33,75.86,85.74,83.35,81.3,59.59,77.519,B,21.1,No,Yes,Master's,High,4
S3743,Zainab,Taylor,student2743@univ.edu,Male,22,Physics,85.93,91.29,92.66,73.47,92.84,62.2,64.39,85.294,A,8.7,No,Yes,None,Medium,5
S3744,Lucas,Johnson,student2744@univ.edu,Female,20,Engineering,77.36,63.23,44.79,99.7,54.26,65.3,92.65,65.314,C,16.1,No,Yes,None,Low,6
S3745,David,Wilson,student2745@univ.edu,Female,24,CS,72.34,46.88,73.23,86.68,68.86,2.8,66.96,68.3815,C,7.6,No,No,Master's,Low,8
S3746,David,Khan,student2746@univ.edu,Female,21,Business,90.49,90.55,89.46,75.9,50.65,8.9,98.12,83.1215,B,33.8,Yes,No,None,Low,9
S3747,Omar,Johnson,student2747@univ.edu,Female,20,Business,62.17,69.89,99.18,90.24,58.87,72.5,63.45,80.575,B,27.5,No,No,PhD,High,2
S3748,Lucas,Brown,student2748@univ.edu,Male,21,Business,94.16,47.64,83.46,85.24,81.52,76.3,72.11,74.5695,C,23.6,No,Yes,PhD,Medium,8
S3749,Fatima,Williams,student2749@univ.edu,Male,18,Mathematics,78.05,46.92,56.7,62.19,94.28,54.2,54.78,60.9165,D,11.1,No,No,Bachelor's,High,8
S3750,Liam,Davis,student2750@univ.edu,Male,25,Business,80.46,49.55,81.97,76.51,81.64,59.0,99.61,77.2635,B,15.0,Yes,No,High School,High,7
S3751,John,Taylor,student2751@univ.edu,Female,22,Data Science,93.75,85.06,82.35,77.8,83.21,61.4,94.51,84.1625,B,9.3,No,Yes,PhD,Medium,4
S3752,Maria,Wilson,student2752@univ.edu,Female,21,Mathematics,90.88,82.65,82.0,72.56,55.19,10.5,90.88,78.0245,B,21.1,Yes,No,High School,High,9
S3753,David,Smith,student2753@univ.edu,Female,20,Physics,80.08,52.23,91.26,58.96,83.24,66.8,57.87,72.3975,C,29.6,Yes,No,None,Medium,7
S3754,Ahmed,Davis,student2754@univ.edu,Female,22,Mathematics,87.66,90.82,45.24,61.17,72.72,47.8,98.47,68.852,C,5.6,No,No,Bachelor's,Medium,5
S3755,John,Davis,student2755@univ.edu,Female,24,Mathematics,71.67,56.88,46.51,64.05,82.57,60.3,96.46,64.1165,D,8.1,No,No,PhD,Medium,4
S3756,Ali,Johnson,student2756@univ.edu,Female,22,Mathematics,77.37,87.58,78.44,50.51,66.31,56.3,71.78,73.26,C,11.9,Yes,Yes,None,Low,6
S3757,Emma,Jones,student2757@univ.edu,Male,21,Engineering,53.1,69.33,97.23,95.85,79.07,76.3,84.08,86.7465,A,26.4,Yes,Yes,Bachelor's,Medium,6
S3758,Lucas,Davis,student2758@univ.edu,Male,25,Data Science,54.49,83.89,67.95,84.3,71.2,31.9,99.62,78.8285,B,31.8,No,No,None,Medium,9
S3759,Sophia,Brown,student2759@univ.edu,Male,21,CS,91.47,62.88,97.63,84.48,77.93,37.4,70.49,81.6815,B,27.6,No,Yes,High School,High,7
S3760,Maria,Anderson,student2760@univ.edu,Male,19,Business,52.98,60.83,96.29,78.62,57.35,39.2,55.65,74.6105,C,20.7,Yes,No,None,Low,1
S3761,Ahmed,Williams,student2761@univ.edu,Male,19,Mathematics,58.47,90.48,94.17,84.47,69.79,76.2,93.39,88.203,A,8.2,Yes,Yes,None,High,4
S3762,John,Khan,student2762@univ.edu,Male,22,CS,89.79,42.12,94.59,99.09,68.71,43.1,73.82,77.7735,B,27.6,No,No,None,High,4
S3763,Lucas,Williams,student2763@univ.edu,Male,23,Engineering,50.06,98.48,93.9,69.26,86.82,17.7,99.35,90.8755,A,8.2,No,No,Bachelor's,Low,5
S3764,Omar,Anderson,student2764@univ.edu,Male,25,CS,64.12,78.89,89.19,85.63,85.32,98.3,77.54,84.268,B,15.4,Yes,Yes,None,High,5
S3765,Emma,Miller,student2765@univ.edu,Female,23,Mathematics,79.2,65.95,81.7,67.98,95.44,49.3,51.47,74.0185,C,14.2,Yes,No,Bachelor's,High,10
S3766,Maria,Brown,student2766@univ.edu,Female,19,Physics,79.77,77.68,41.46,92.71,81.6,10.9,74.59,67.382,C,15.8,Yes,Yes,Bachelor's,Medium,4
S3767,Liam,Smith,student2767@univ.edu,Female,20,Data Science,88.86,47.36,47.94,92.9,65.73,67.0,85.9,62.9305,D,14.9,Yes,Yes,Master's,Low,3
S3768,Omar,Davis,student2768@univ.edu,Female,18,CS,75.3,70.84,48.05,95.11,89.16,73.9,51.3,66.321,C,28.1,No,No,None,Low,6
S3769,Ahmed,Miller,student2769@univ.edu,Female,22,Mathematics,75.47,99.11,41.41,50.27,74.85,50.0,70.67,63.684,D,10.2,No,Yes,PhD,Low,2
S3770,Ali,Brown,student2770@univ.edu,Female,18,Mathematics,86.27,54.12,47.0,64.91,59.67,64.6,57.78,54.628,F,30.4,No,Yes,Bachelor's,High,9
S3771,Maria,Johnson,student2771@univ.edu,Female,19,Business,74.93,83.34,95.18,56.7,87.37,17.3,82.15,83.914,B,30.7,Yes,No,None,High,6
S3772,Omar,Williams,student2772@univ.edu,Male,21,Physics,80.42,66.1,79.83,72.7,56.63,36.8,97.87,75.2405,B,19.7,No,No,PhD,Low,5
S3773,Emma,Miller,student2773@univ.edu,Male,24,Business,94.89,79.15,58.72,74.77,58.91,16.2,81.23,68.6185,C,8.2,No,Yes,High School,High,3
S3774,Liam,Taylor,student2774@univ.edu,Female,22,Physics,70.07,52.29,87.6,62.8,87.94,38.7,84.74,76.44,B,22.3,Yes,No,PhD,Low,4
S3775,Omar,Davis,student2775@univ.edu,Male,19,Data Science,69.26,68.23,69.3,86.17,88.51,56.3,69.83,74.5775,C,29.6,Yes,Yes,Bachelor's,High,6
S3776,Sara,Davis,student2776@univ.edu,Male,25,Business,50.18,98.81,48.53,63.49,89.54,44.3,78.16,71.426,C,13.7,Yes,No,Bachelor's,Low,3
S3777,Liam,Smith,student2777@univ.edu,Male,20,Data Science,80.67,51.72,93.07,92.69,64.67,59.3,77.19,78.101,B,30.1,Yes,No,Bachelor's,Low,10
S3778,Ahmed,Jones,student2778@univ.edu,Male,24,Engineering,51.49,78.19,60.32,58.88,93.33,50.2,87.98,72.7785,C,25.3,Yes,No,Master's,High,7
S3779,Ali,Taylor,student2779@univ.edu,Male,22,Engineering,75.21,74.54,81.93,68.36,86.13,31.8,92.85,80.6845,B,34.6,No,No,PhD,Low,5
S3780,Emma,Davis,student2780@univ.edu,Female,22,Physics,90.21,73.9,57.44,81.11,91.7,14.3,83.14,73.2765,C,29.7,Yes,Yes,None,Low,10
S3781,Fatima,Wilson,student2781@univ.edu,Male,25,Physics,77.5,76.91,70.0,80.27,85.43,25.3,98.99,79.5855,B,11.0,No,No,None,Medium,1
S3782,Lucas,Taylor,student2782@univ.edu,Female,23,Business,63.48,70.13,88.98,53.9,78.98,20.1,91.41,78.8125,B,18.5,No,No,Bachelor's,Low,9
S3783,Sophia,Davis,student2783@univ.edu,Female,21,Engineering,89.31,41.02,49.41,92.31,55.47,70.7,56.23,56.099,D,8.1,Yes,No,PhD,Low,9
S3784,Hassan,Anderson,student2784@univ.edu,Female,22,CS,63.49,94.01,98.64,79.9,85.55,82.0,75.37,89.449,A,7.1,No,Yes,High School,Medium,1
